7800000000  00000000000000000000000000000015  FFFF2222AAAA66660000AAAA9999333322227777AAAA777722221
7900000000  00000000000000000000000000000014  99997777777722222222999911116666DDDDBBBBCCCC3333DDDD1
8000000000  00000000000000000000000000000013  8888CCCCBBBB000088882222AAAA7777FFFF5555DDDD0000CCCC1
8100000000  00000000000000000000000000000012  66661111777733333333CCCC999933332222000033330000FFFF1
8200000000  00000000000000000000000000000011  6666DDDDFFFFFFFF4444EEEE11116666BBBB77776666BBBB66661
8300000000  00000000000000000000000000000010  7777EEEEEEEE222222223333BBBB888866665555DDDDBBBB11111
8400000000  0000000000000000000000000000000F  1111BBBB1111BBBBAAAAFFFFAAAA6666222233339999FFFF00001
8500000000  0000000000000000000000000000000E  BBBBBBBBFFFF111188884444333388886666DDDDCCCCAAAA33331
8600000000  0000000000000000000000000000000D  BBBB111155553333DDDD11115555EEEEEEEEBBBBDDDD3333AAAA1
8700000000  0000000000000000000000000000000C  DDDDEEEE777777777777EEEEBBBBEEEECCCCEEEE4444666655551
8800000000  0000000000000000000000000000000B  5555EEEE1111BBBB55555555AAAABBBB33335555BBBB111144441
8900000000  0000000000000000000000000000000A  66667777FFFFFFFF2222FFFF3333FFFF22224444DDDD777777771
9000000000  00000000000000000000000000000009  0000AAAA8888FFFF0000888800000000222255551111FFFFEEEE1
9100000000  00000000000000000000000000000008  22226666CCCC66662222FFFF0000EEEE111188884444555599991
9200000000  00000000000000000000000000000007  DDDDBBBB1111FFFF2222DDDDFFFFBBBBFFFF66664444777788881
9300000000  00000000000000000000000000000006  FFFF999977774444AAAA7777EEEEDDDDAAAAAAAA99998888BBBB1
9400000000  00000000000000000000000000000005  AAAA88883333BBBB8888888844447777222277779999000022221
9500000000  00000000000000000000000000000004  7777AAAABBBBBBBB22224444444499995555BBBB11118888DDDD1
9600000000  00000000000000000000000000000003  FFFF111100000000000066668888BBBB33333333AAAA1111CCCC1
9700000000  00000000000000000000000000000002  CCCCFFFF777799995555FFFF11112222999988884444DDDDFFFF1
9800000000  00000000000000000000000000000001  77779999444488885555CCCC777755555555BBBB6666444466661
9900000000  00000000000000000000000000000000  00002222000022220000222200002222000022220000000011111
